,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
319,2022-07-04,12368.83,12340.030499999999,829.411200250057,22503.093270974918,150.01031054889165
320,2022-07-01,12375.32,12334.7545,1645.5597902500497,22566.832436574914,150.22260960512872
321,2022-06-30,12294.26,12335.0205,1661.4183602500261,23665.600621112397,153.83627862475223
322,2022-06-29,12516.82,12345.795999999998,29249.208576000427,27490.44303429987,165.8024216780318
323,2022-06-28,12570.66,12342.9575,51848.42850624974,28600.643099949822,169.11724660705016
324,2022-06-27,12537.44,12333.990000000002,41391.90249999955,27129.452337249833,164.7102071434853
325,2022-06-24,12432.8,12323.3135,11987.293682249796,25276.026775062353,158.98436015867208
326,2022-06-23,12251.33,12312.003,3681.212929000083,24949.48985556237,157.95407514705775
327,2022-06-22,12300.72,12312.095,129.390625,24906.03825411237,157.81647016110952
328,2022-06-21,12377.09,12306.175500000001,5028.866310249851,25953.37227166236,161.10050363565708
329,2022-06-20,12325.8,12289.6185,1309.1009422499114,30907.33820434985,175.80482986638862
330,2022-06-17,12142.91,12272.117000000002,16694.448849000557,40534.77944968735,201.33250966917228
331,2022-06-16,12065.95,12269.6275,41484.524006249914,46678.28858084977,216.05158777673856
332,2022-06-15,12075.98,12269.0705,37283.941190250094,55214.78965834975,234.97827486461327
333,2022-06-14,12064.94,12270.217499999999,42138.85200624931,64113.977445349796,253.20738031374557
334,2022-06-10,12354.35,12273.6285,6515.960562249944,72914.98762628736,270.02775343710016
335,2022-06-09,12480.0,12259.047,48820.22820899979,88626.23937817497,297.70159451735384
336,2022-06-08,12455.69,12246.5835,43725.52834224995,95263.79979492503,308.6483432564073
337,2022-06-07,12441.32,12233.2005,43313.72628024953,105200.75606026249,324.3466603192678
338,2022-06-06,12368.4,12222.3765,21322.862552249804,114650.95644836244,338.6014714208467
339,2022-06-03,12263.31,12217.4385,2104.1945122499346,124028.86288199996,352.1773173871366
340,2022-06-02,12380.64,12226.949,23620.92348099966,128304.3643568375,358.1959859585776
341,2022-05-31,12509.77,12230.202000000001,78158.2666239996,132358.93966523747,363.81168159535156
342,2022-05-30,12460.05,12233.217,51453.209888999416,130856.87907083755,361.7414533487108
343,2022-05-27,12391.31,12241.5615,22424.61325224991,129780.18421558756,360.2501689320736
344,2022-05-26,12323.91,12258.1575,4323.391256250067,128986.50154517507,359.14690802675034
345,2022-05-25,12206.59,12280.4585,5456.555292250073,128829.44839361256,358.9281939240947
346,2022-05-24,12253.17,12306.2,2812.1809000000694,128899.64864961256,359.0259721101143
