,Date,Last Price,20 days average,Square of Difference,Square of Difference 20 days average,Volatility
599,2021-05-06,39114.73,39105.4145,86.77854025007916,122249.11212689933,349.6414050522325
600,2021-05-05,39456.64,39088.3795,135615.79586024757,122785.7032076993,350.407909739063
601,2021-05-04,39801.78,39053.878000000004,559357.4016039919,117021.07396669946,342.0834312952024
602,2021-04-30,39840.28,39010.323,688828.6218490036,89055.47492951238,298.4216395128081
603,2021-04-29,39461.2,38970.5655,240722.21259025013,54983.93844311219,234.4865421364565
604,2021-04-28,39303.09,38960.861000000004,117120.68844099458,46984.732657612025,216.75961952728193
605,2021-04-27,39305.48,38970.37500000001,112295.36102499727,53078.83206761234,230.38843735659205
606,2021-04-26,39319.75,38965.936,125184.34659599893,49274.692397162515,221.97903594069984
607,2021-04-23,39301.82,38964.6055,113713.61901025126,45837.60473497496,214.09718525701115
608,2021-04-22,39131.8,38953.8035,31682.754012250392,40156.8252745124,200.3916796539028
609,2021-04-21,39128.34,38932.462,38368.19088399882,48584.918332349596,220.41986827949424
610,2021-04-20,39015.58,38912.188500000004,10689.802272249566,59295.916995261796,243.50752964797988
611,2021-04-19,38854.73,38880.529,665.588400999952,100588.1427569616,317.1563380368767
612,2021-04-16,38808.01,38883.534499999994,5703.9501002488305,111712.38446411156,334.2340264905887
613,2021-04-15,38571.89,38878.440500000004,93973.20905025296,139250.41331861206,373.16271694612266
614,2021-04-14,38636.15,38885.8865,62368.31943224953,168109.8713673496,410.01203807613945
615,2021-04-13,38601.83,38882.171,78591.07628100019,221904.3823789379,471.06728009801094
616,2021-04-12,38712.55,38884.503500000006,29568.00616225112,276384.01663740026,525.7223760098102
617,2021-04-09,38866.39,38884.2695,319.67652025009784,336622.11073008704,580.191443172068
618,2021-04-08,38876.25,38887.5125,126.84390624993445,386901.1107025872,622.0137544319958
619,2021-04-07,38774.03,38878.042499999996,10818.600156249395,476083.9327808873,689.9883569893678
620,2021-04-06,38766.61,38909.1695,20323.211040250862,504959.67711512494,710.605148528439
621,2021-04-01,38930.68,38937.4195,45.42086025004472,548158.867631912,740.3775169681425
622,2021-03-31,39045.13,38959.119,7397.89212099976,600809.8923938998,775.1192762368253
623,2021-03-30,39267.11,38982.965500000006,80738.09688024709,649430.7923174632,805.8726898942929
624,2021-03-29,39493.37,39004.491,239002.67664100078,689404.2865552505,830.303731507483
625,2021-03-26,39216.7,39026.403999999995,36212.5676160008,711196.649101013,843.3247589754571
626,2021-03-25,39293.14,39055.563500000004,56442.593352247895,767118.4760260131,875.852999096317
627,2021-03-24,39085.78,39095.681,98.02980099996081,805663.5444904136,897.587624965058
628,2021-03-23,38704.97,39152.456999999995,200244.61516899438,845038.8374188759,919.2599400707484
629,2021-03-22,38722.87,39225.451499999996,252588.16414224292,888007.9717566266,942.3417489194812
630,2021-03-19,38382.39,39297.0125,836534.3175062457,937111.9463663148,968.0454257762467
631,2021-03-18,38914.84,39387.227999999996,223150.42254399907,958599.0534315156,979.0807185475136
632,2021-03-17,38706.13,39452.0955,556464.5271902585,1012485.8442091156,1006.2235557812764
633,2021-03-16,38720.81,39540.055,671162.3700250043,1028073.5026258025,1013.9395951563399
634,2021-03-15,38561.84,39628.732,1138258.5396640152,1038401.8413437527,1019.0200397164683
635,2021-03-12,38648.48,39729.3055,1168183.7614502478,1020718.8704693522,1010.3063250664881
636,2021-03-11,38707.87,39818.873999999996,1234329.8880159857,1016878.4899673525,1008.4039319475864
637,2021-03-10,38931.25,39934.1955,1005899.6759702533,968017.183512353,983.8786426751792
638,2021-03-09,38686.85,40022.4335,1783783.2854722517,951571.0398036396,975.4850279751297
639,2021-03-08,39396.57,40163.599,588333.4868410035,862386.0269572271,928.647417999548
640,2021-03-05,39331.61,40271.986,884307.0213759935,833737.8116529895,913.0924441988278
641,2021-03-04,39364.67,40390.86,1053065.9161000047,795283.0628862397,891.7864446638779
642,2021-03-03,39522.06,40511.91650000001,979815.8905922677,754909.8677965521,868.8554930461981
643,2021-03-02,39697.62,40635.814,880207.9816359923,735528.6638469395,857.6296775689024
644,2021-03-01,39931.63,40753.1225,674849.9275562505,731128.8719635899,855.060741680724
645,2021-02-26,39799.89,40874.436,1154649.1061160045,780147.6283147901,883.2596607537276
646,2021-02-25,40095.49,41005.0745,827343.9626402581,820673.08247304,905.9100852032943
647,2021-02-24,40221.3,41108.7705,787603.8883702426,859404.1900082283,927.0405546728947
648,2021-02-23,40164.86,41194.242000000006,1059627.3019240105,887288.1045281667,941.9597149178762
649,2021-02-22,40154.09,41265.246,1234667.656336006,879917.635442017,938.0392504804994
650,2021-02-19,40186.7,41311.9895,1266276.458810264,836086.4358780293,914.3776221441715
651,2021-02-18,40212.19,41352.754,1300886.2380959964,792345.040868629,890.1376527642391
652,2021-02-17,40465.32,41397.102,868217.6955239986,765865.7842841418,875.1375802033311
653,2021-02-16,40494.35,41431.222,877729.1443840057,784014.9527091921,885.4461884887145
654,2021-02-15,40573.31,41459.086,784599.1221760093,815853.8973431044,903.2463104508672
655,2021-02-12,40439.85,41484.5395,1091376.151410251,889424.742035104,943.0931778117706
656,2021-02-11,41014.3,41521.354,257103.7589159964,1010679.468257104,1005.3255533692079
657,2021-02-10,40696.01,41518.795999999995,676976.8017959881,1189859.4969219172,1090.8068100822975
658,2021-02-09,41510.16,41501.047999999995,83.02854400015063,1291092.6349932302,1136.2625730847735
659,2021-02-08,41564.31,41440.3375,15369.180756249061,1472174.5385022291,1213.3319984663015
660,2021-02-05,41709.09,41369.661,115212.0460409976,1680271.505242529,1296.2528708714706
661,2021-02-04,41785.8,41290.2175,245602.01430625404,1932101.993260791,1390.0007170000997
662,2021-02-03,42000.01,41230.469999999994,592191.8116000126,2368238.2383140894,1538.9081318630067
663,2021-02-02,42043.79,41153.727,792212.1439690035,2833287.148048141,1683.237103930442
664,2021-02-01,42357.9,41071.3445,1655225.0545802556,3352355.0283857407,1830.9437534740766
665,2021-01-29,42412.66,41010.819,1965158.189281001,4222385.543626778,2054.8444086175423
666,2021-01-28,42169.41,40903.721999999994,1601966.1133440232,4843529.82515304,2200.8020867749647
667,2021-01-27,41930.73,40770.867,1345282.1787690113,5304933.48271115,2303.2441213886013
668,2021-01-26,41584.94,40629.83899999999,912217.9202010185,5721980.9126447495,2392.0662433646667
669,2021-01-25,41088.96,40490.5925,358043.66505625035,6130382.119751498,2475.9608477824318
670,2021-01-22,41001.99,40376.33149999999,391448.55862225627,6629910.098433696,2574.861180419965
671,2021-01-21,41099.15,40220.9125,771301.1064062552,6924974.1848271955,2631.5345684271747
672,2021-01-20,41147.72,40038.125,1231201.0640250025,7136388.115940683,2671.4019008641667
673,2021-01-19,41051.63,39820.9765,1514508.0370622508,7230307.9224406835,2688.9231901340513
674,2021-01-18,41082.38,39580.376,2256016.0160160023,7243249.969783182,2691.3286625351393
675,2021-01-15,41176.14,39300.9145,3516470.6758502517,7152560.418982382,2674.4271197739495
676,2021-01-14,40963.14,39003.3685,3840704.33221226,6986017.48038632,2643.107542342218
677,2021-01-13,40341.05,38697.3835,2701639.563222248,6794464.096861819,2606.6192849861714
678,2021-01-12,40295.95,38392.868,3621721.0987239806,6671492.822863519,2582.9233095203426
679,2021-01-11,40150.78,38106.9335,4177308.5155622484,6492507.372226932,2548.039907895269
680,2021-01-08,40120.22,37850.457500000004,5151821.806406237,6285657.406209433,2507.1213385493397
681,2021-01-07,40590.85,37596.1335,8968326.91537222,6032593.251074733,2456.1338015415067
682,2021-01-06,40465.15,37319.808999999994,9893170.006281048,5594340.123803734,2365.235743811541
683,2021-01-05,40396.14,37053.451,11173569.750720989,5121829.064286482,2263.145833632133
684,2021-01-04,41147.39,36782.091,19055835.35940099,4587831.860861683,2141.9224684525075
685,2020-12-31,40270.72,36477.5625,14388043.81980626,3685236.8861494334,1919.6970818724067
686,2020-12-30,39512.31,36221.4075,10830039.264506226,3051445.00871757,1746.8385754607007
687,2020-12-29,39110.17,35997.899,9686230.777441004,2611294.8960592714,1615.9501527148884
688,2020-12-24,38800.01,35786.666000000005,9080242.062335985,2238771.686262421,1496.2525476210294
689,2020-12-23,38803.74,35586.815500000004,10348603.23870021,1917682.6716176718,1384.804199740047
690,2020-12-22,37893.61,35385.0785,6292730.286492237,1574116.9513327105,1254.6381754644287
691,2020-12-21,37443.4,35207.426,4999579.728676009,1408390.1409721114,1186.7561421674259
692,2020-12-18,36804.75,35041.345,3109597.194024996,1317739.2732348233,1147.9282526511938
693,2020-12-17,36239.62,34907.948500000006,1773348.9839122414,1376788.200947086,1173.3661836558467
694,2020-12-16,35493.15,34828.15000000001,442224.99999999034,1696199.7765066759,1302.3823465122198
695,2020-12-15,35225.22,34794.393,185611.90392900413,2232174.512459479,1494.0463555256506
696,2020-12-14,34843.44,34745.273499999996,9636.661722251303,2695166.5453815414,1641.6962402897625
697,2020-12-11,34250.74,34742.8925,242214.0832562537,3457340.4027480423,1859.3924821693893
698,2020-12-10,34577.26,34782.228500000005,42012.0859922511,4437127.481401427,2106.449021790327
699,2020-12-09,35021.26,34820.4885,40309.19521225103,5732291.921322268,2394.2205247892825
700,2020-12-08,35033.74,34732.8435,90538.70371224717,6297939.327668669,2509.5695502752396
701,2020-12-07,35064.36,34613.5115,203264.36995225004,6741738.601815069,2596.485817757353
702,2020-12-04,35137.99,34472.446,442948.8159359926,7125213.972103255,2669.309643354112
703,2020-12-03,34968.94,34266.354999999996,493625.682225009,7259774.018536906,2694.396781941536
704,2020-12-02,35056.82,34054.854,1003935.8651560007,7365762.593255667,2713.9938454712214
705,2020-12-01,35147.62,33839.107,1712206.2711689975,7464310.654723917,2732.0890642004915
706,2020-11-30,35042.14,33618.3995,2027037.0113402496,7542144.354766479,2746.2964797644263
707,2020-11-27,34885.51,33390.262,2235766.581503999,7587488.686044465,2754.5396504760038
708,2020-11-26,34803.0,33172.521,2658461.769440998,7663657.516979316,2768.33117906426
709,2020-11-25,34769.0,32904.251000000004,3477288.8330009854,7583823.161017278,2753.8742093671017
710,2020-11-24,34340.56,32614.815499999997,2978194.0792802526,7435476.837327841,2726.807077394336
711,2020-11-23,34121.78,32336.6855,3186562.3739302475,7306772.158599879,2703.1041708746407
712,2020-11-20,34136.82,32065.4495,4290575.748270254,7170408.819307481,2677.7619048951087
713,2020-11-19,34643.65,31786.801999999996,8161580.495104031,6979001.357912978,2641.779960161894
714,2020-11-18,34818.01,31477.093999999994,11161719.719056055,6595751.169213978,2568.2194550337745
715,2020-11-17,34242.83,31169.484500000002,9445452.562370246,6093923.809752287,2468.5874118111124
716,2020-11-16,34795.82,30890.296499999997,15253113.809052274,5694682.649595025,2386.3534209322443
717,2020-11-13,35037.46,30583.478000000003,19837955.656323966,5024952.213787411,2241.640518412221
718,2020-11-12,35342.46,30248.806999999993,25945300.88440906,4105555.0983324633,2026.2169425637678
719,2020-11-11,33268.36,29898.9005,11353257.322140256,2898568.755730623,1702.518356943802
720,2020-11-10,32647.1,29652.684499999996,8966524.186640266,2440536.1773748603,1562.2215519492938
721,2020-11-09,32243.05,29437.204000000005,7872771.775715967,2121994.9479831588,1456.7068847174296
722,2020-11-06,31016.17,29245.817,3134149.744608997,1895109.329197873,1376.6296993737542
723,2020-11-05,30738.92,29122.3195,2613397.1766002397,1959288.7265235358,1399.7459507080332
724,2020-11-04,30741.88,29017.091000000004,2974897.09452099,2103813.347961973,1450.452807905853
725,2020-11-03,30733.47,28925.465500000002,3268880.272020247,2340907.274954536,1530.0023774342758
726,2020-11-02,30479.39,28766.52,2933923.6368999965,2303781.7006775364,1517.8213665242483
727,2020-10-30,30530.69,28591.839,3759143.200200995,2219594.1851541493,1489.8302538054963
728,2020-10-28,29437.6,28407.1755,1061774.6502002445,2086081.53329415,1444.3273636174556
729,2020-10-27,28980.29,28265.8935,510362.35921225365,2072323.2681891373,1439.5566220851256
730,2020-10-26,28777.96,28142.271,404100.50472099805,2082312.314728525,1443.021938408604
731,2020-10-23,28697.06,28019.346499999996,459295.5880822572,2087551.8063219874,1444.836255885762
732,2020-10-22,28563.87,27883.8505,462426.52038024797,2073898.387074887,1440.103602896294
733,2020-10-21,28449.49,27744.808,496576.72112400096,2054197.8735171247,1433.2473176382102
734,2020-10-20,28665.82,27605.078500000003,1125172.5298222424,2030587.257474975,1424.986756947227
735,2020-10-19,28659.07,27450.504999999997,1460629.3592250056,1974767.5873743123,1405.2642411213317
736,2020-10-16,28659.45,27296.18,1858505.0929000012,1902332.1166561749,1379.2505634061474
737,2020-10-15,28344.04,27139.875,1450013.347225002,1809789.6176382874,1345.2842144462586
738,2020-10-14,28344.33,27000.6135,1805574.032372256,1738126.051821087,1318.3800862502007
739,2020-10-13,28344.04,26863.295000000002,2192605.755024997,1649612.9619594868,1284.37259467784
740,2020-10-12,28337.49,26726.372500000005,2595699.598806239,1542372.387566287,1241.9228589434558
741,2020-10-09,28415.31,26589.095500000003,3335059.4000102435,1415188.3065034875,1189.6168738310193
742,2020-10-08,28546.22,26444.3785,4417737.69112226,1249996.4810029757,1118.0324150054755
743,2020-10-07,28634.35,26288.313000000002,5503889.605368984,1029559.3277268626,1014.6720296366026
744,2020-10-06,28909.37,26131.461499999998,7716775.634372258,756010.5354915259,869.4886632334695
745,2020-10-05,27554.56,25965.1045,2526368.7864802503,374582.57503072533,612.0315147365578
746,2020-10-02,26985.77,25867.658499999998,1250173.326432256,254324.67868482537,504.30613587862024
747,2020-09-30,26837.42,25793.921,1088890.1630009995,195784.34845526252,442.4752517997617
748,2020-09-29,26611.96,25725.05,786609.3480999997,144712.95381646254,380.41155846853883
749,2020-09-28,26507.84,25665.14,710143.2900000012,108320.20473391245,329.1203499237208
750,2020-09-25,26319.47,25606.1045,508890.33659024985,74512.3600997124,272.96952229088214
751,2020-09-24,25987.14,25555.5995,186227.20314024927,50962.16733921238,225.74801735389036
752,2020-09-23,25783.02,25521.454999999998,68416.24922500121,44077.55487931239,209.946552434929
753,2020-09-22,25654.9,25498.809,24364.400281000107,44544.91528411235,211.05666368089956
754,2020-09-21,25574.35,25480.653,8779.127809000021,46914.291574574745,216.59707194367783
755,2020-09-18,25572.57,25463.3915,11919.9448622496,49560.66190732473,222.62224036992515
756,2020-09-17,25533.35,25445.8565,7655.11254224945,52801.1285142247,229.78496146228696
757,2020-09-16,25558.81,25429.419,16742.0308809999,57290.1759749247,239.35366296533817
758,2020-09-15,25597.96,25410.044499999996,35312.23514025105,61910.45646212471,248.81811923998765
759,2020-09-14,25605.59,25386.970999999998,47794.26716100106,65939.81438511224,256.78748876281384
760,2020-09-11,25591.95,25363.8755,52017.97755025112,71157.88978267461,266.75436225613
761,2020-09-10,25520.97,25344.269999999997,31222.890000001542,80411.18003797447,283.5686513667801
762,2020-09-09,25424.91,25330.07,8994.625600000028,95520.6994869869,309.06423197611673
763,2020-09-08,25497.32,25315.8985,32913.76066225014,109538.21903018707,330.9655858698712
764,2020-09-07,25582.23,25285.217500000002,88216.42515624827,113244.60687627464,336.51836038509794
765,2020-09-04,25605.64,25257.4865,121210.85956225025,121331.23574851225,348.32633513490225
766,2020-09-03,25511.02,25229.299000000003,79366.72184099873,130493.83395751228,361.23930289700246
767,2020-09-02,25460.0,25200.265,67462.2702250003,137969.9022907749,371.44300005623325
768,2020-09-01,25413.76,25171.367000000002,58754.36644899825,145723.50787753734,381.7374855545855
769,2020-08-31,25327.13,25142.776,33986.39731599976,153842.77780633746,392.22796662953226
770,2020-08-28,25309.37,25114.7255,37886.481380249425,160951.95369433743,401.18817741097183
771,2020-08-27,25304.25,25083.9435,48534.95394224946,165789.217329525,407.1722207242594
772,2020-08-26,25330.1,25051.238999999998,77763.45732100045,168751.15300846257,410.79332152368613
773,2020-08-25,25291.78,25023.914500000003,71751.92609024799,175921.5673184624,419.43005056679283
774,2020-08-24,25229.12,24980.712,61706.53446399973,172946.1255415625,415.86791838462665
775,2020-08-21,25221.87,24944.8695,76729.27700024904,171394.27212481253,413.99791318895865
776,2020-08-20,25204.6,24892.4525,97436.06175624946,168990.22180300002,411.08420281373014
777,2020-08-19,25171.32,24840.945,109147.640625,165969.51836123757,407.3935669119452
778,2020-08-18,25136.49,24796.05,115899.39360000158,161259.8112770001,401.5716763879147
779,2020-08-17,25143.68,24753.608500000002,152155.77511224858,156353.77270861252,395.41594898108565
780,2020-08-14,25199.84,24712.9275,237083.78265624857,149440.89834705004,386.57586363746253
781,2020-08-13,25236.97,24659.5505,333413.27898024995,143566.23096135017,378.90134726779496
782,2020-08-12,25141.48,24603.571999999996,289345.0164640033,135005.96527485008,367.43157903866955
783,2020-08-11,24883.7,24556.528,107041.5175840015,127026.79897166244,356.40819150471617
784,2020-08-10,25027.61,24527.661,249949.0026010005,125944.83168907482,354.8870689234462
785,2020-08-07,25041.89,24490.1085,304462.8237422511,120139.76585422477,346.61183744099793
786,2020-08-06,24930.34,24451.9175,228888.08850625055,113373.61080491236,336.7099802573609
787,2020-08-05,24882.04,24410.304500000002,222534.38196024892,122673.09098459962,350.2471855484347
788,2020-08-04,24841.94,24371.684999999998,221139.76502500096,135361.44695238696,367.9149996295163
789,2020-08-03,24766.12,24346.394,176169.91507599896,137270.19288464967,370.4999229212466
790,2020-07-29,24693.73,24326.807999999997,134631.75408400167,141968.49235664966,376.7870650070802
791,2020-07-28,24650.16,24321.871,107773.66752100043,141391.12943024957,376.0201183849736
792,2020-07-27,24783.61,24313.321000000004,221171.7435209972,148808.59802399966,385.7571749481786
793,2020-07-24,24427.73,24317.0815,12243.090552249852,139170.17102576236,373.0551849602983
794,2020-07-23,24512.27,24337.143,30669.466129000142,140952.61848846232,375.43657052618397
795,2020-07-22,24173.53,24342.787999999997,28648.270563999322,149076.4984432625,386.1042585147987
796,2020-07-21,24174.45,24366.861,37021.99292100002,157300.82290711245,396.61167772408373
797,2020-07-20,24273.42,24395.7045,14953.498940250385,162318.01604311247,402.8871008646374
798,2020-07-17,24287.66,24420.9965,17778.622232250334,167454.24893641245,409.2117409562102
799,2020-07-16,24330.06,24447.950999999997,13898.287880999053,170462.97774484995,412.87162380678325
800,2020-07-15,24132.3,24478.1185,119590.43494225084,170767.01207125,413.2396545241635
801,2020-07-14,24117.4,24520.1505,162207.9652502486,164942.3698409375,406.1309762144935
802,2020-07-13,24200.6,24560.8245,129761.69040025018,156922.86087143753,396.13490236463326
803,2020-07-10,24306.36,24598.5965,85402.17193224946,150494.02177673756,387.93558972687407
804,2020-07-09,24276.56,24642.412,133847.68590399923,151452.72524543753,389.1692758240783
805,2020-07-08,24278.07,24689.336000000003,169139.72275600268,154009.2543642876,392.44012838175405
806,2020-07-07,24098.08,24742.19,414877.6920999961,164365.9516431001,405.4207094403295
807,2020-07-06,24109.65,24799.796,476301.5013159959,161201.4928681503,401.499057119877
808,2020-07-03,24336.12,24845.349500000004,259314.683670255,145720.4945534631,381.73353868040346
809,2020-07-02,24374.4,24894.146,270135.90451599914,160391.69633475033,400.4893211244843
810,2020-07-01,24594.99,24945.824,123084.49555599924,188701.41956500028,434.3977665285588
811,2020-06-30,24479.16,24985.246000000003,256123.039396003,233137.52703700014,482.84317022921647
812,2020-06-29,24858.82,25027.3525,28403.20355625039,276709.45135165023,526.0317969017179
813,2020-06-26,24828.96,25047.802499999998,47892.03980624949,339252.0349099501,582.4534615829407
814,2020-06-25,24625.17,25064.655000000002,193147.06522500372,403700.70794168755,635.3744627711186
815,2020-06-24,24654.99,25094.461,193134.759840998,483688.80213145044,695.4773915314936
816,2020-06-23,24751.32,25121.949,137365.8556410006,579672.5896194505,761.3623247964471
817,2020-06-22,24779.26,25122.302499999998,117678.1568062497,638228.3990534503,798.8919820936059
818,2020-06-19,24826.75,25105.951,77953.19840100053,676208.6068792504,822.3190420264208
819,2020-06-18,24933.41,25074.757,19978.974409000446,702605.4187252503,838.2156158920271
820,2020-06-17,24972.94,25028.595999999998,3097.590335999893,722720.0640448127,850.1294395824748
821,2020-06-16,24930.88,24973.5155,1817.7858602500273,738548.7315595254,859.3885800727895
822,2020-06-15,24956.04,24921.6175,1184.90850625004,759765.821790563,871.6454679458633
823,2020-06-11,25182.67,24859.2875,104576.24130624981,774123.8449894504,879.8430797531173
824,2020-06-10,25215.04,24784.949,184978.2682810003,787800.9020569505,887.5814903753629
825,2020-06-09,25335.15,24721.7385,376273.6683322524,827106.1941477007,909.4537889017236
826,2020-06-08,25250.2,24657.251,351588.5166010006,883187.1741981007,939.7803861531164
827,2020-06-05,25020.72,24612.4535,166681.53502225125,1008200.732119301,1004.0919938528048
828,2020-06-04,25312.05,24568.586,552738.719296,1137996.8886568006,1066.7693699468507
829,2020-06-03,25407.96,24493.449,836330.3691209975,1219922.6548536136,1104.5010886611265
830,2020-06-02,25383.43,24377.544,1011806.6449959972,1218179.2273743635,1103.7115689229518
831,2020-06-01,25321.29,24259.423,1127561.5256890042,1210449.7321045634,1100.2044046924022
832,2020-05-29,25267.82,24136.7785,1279254.8747222486,1190989.5039565633,1091.3246556165416
833,2020-05-28,25166.01,24009.781,1336865.5004409985,1158677.916158263,1076.4190244315932
834,2020-05-27,25221.29,23882.294499999996,1792908.949020262,1118285.9603844131,1057.4904067576279
835,2020-05-22,25204.75,23751.199,2112810.5096009984,1057019.7724987124,1028.1146689444288
836,2020-05-21,24758.39,23614.501,1308482.0443209982,973709.656151475,986.7672755779222
837,2020-05-20,24452.23,23515.5965,877282.3133222498,959723.6484274749,979.6548618914086
838,2020-05-19,24202.87,23424.481,605889.4353209988,957983.3406726122,978.7662339254517
839,2020-05-18,24010.19,23360.3655,422271.8808002485,1003343.6477225751,1001.6704286952746
840,2020-05-15,23871.33,23305.9355,319670.9406302524,1063026.5722853753,1031.0317998419716
841,2020-05-14,23892.92,23240.110999999997,426159.5904810014,1088542.719333863,1043.332506602695
842,2020-05-13,23709.44,23172.462,288345.3724839991,1107440.8399454248,1052.350150826912
843,2020-05-12,23695.9,23080.9875,378117.3826562527,1095633.635450025,1046.725195765357
844,2020-05-11,23950.83,22965.394,971084.1100960029,1081537.4174422126,1039.9699117965927
845,2020-05-08,24045.4,22821.5155,1497893.2693402502,1056548.182570225,1027.8852964072523
846,2020-05-07,24354.25,22665.504999999997,2851859.6750250086,1027691.0009156624,1013.7509560615282
847,2020-05-06,24143.37,22481.2615,2762604.665772245,981500.2531714244,990.7069461608838
848,2020-05-05,23809.31,22329.0215,2191254.043232257,916382.1520840621,957.2785133304006
849,2020-05-04,23089.86,22194.616,801461.8195359978,911195.7029188995,954.5657143009587
850,2020-04-30,23021.01,22095.15,857216.7395999944,1021094.4141692992,1010.4921643285014
851,2020-04-29,22868.4,22009.123,738356.9627290032,1139821.2798524995,1067.6241285454819
852,2020-04-28,22727.87,21932.2425,633023.1187562479,1305938.8624360492,1142.776820921762
853,2020-04-27,22616.28,21888.938000000002,529026.3849639955,1420222.4804762867,1191.7308758592633
854,2020-04-24,22599.38,21845.9975,567585.1913062496,1599910.1609465363,1264.8755515648709
855,2020-04-23,22470.79,21802.502500000002,446608.18265624804,1838564.9870348363,1355.9369406557357
856,2020-04-22,22780.3,21766.021,1028761.8898409972,2144313.163036636,1464.3473505410648
857,2020-04-21,22629.92,21712.055,842476.1582249963,2503668.455205699,1582.298472225041
858,2020-04-20,22920.56,21690.480499999998,1513095.5763202584,2808939.397544249,1675.9890803773899
859,2020-04-17,22921.59,21650.3975,1615930.3720562526,3175793.705255748,1782.0756732686039
860,2020-04-16,22554.84,21643.8,829993.8816000016,3426962.7237827354,1851.2057486359358
861,2020-04-15,22539.94,21643.2115,804122.0027122454,3853620.9979619356,1963.0641858996703
862,2020-04-14,21879.95,21651.474000000002,52201.28257599943,4308920.328879136,2075.793903276319
863,2020-04-09,21384.03,21694.18,96193.02250000091,4871610.402430336,2207.172490411734
864,2020-04-08,21073.26,21759.7725,471299.412656251,5533553.699225334,2352.3506752236867
865,2020-04-07,20925.19,21884.747,920749.6362490014,5970033.566432722,2443.365213477658
866,2020-04-06,20669.38,22057.9205,1928044.7201402476,6219890.737599472,2493.9708774561645
867,2020-04-03,21098.57,22306.975,1460242.6440249973,6213942.9796212595,2492.7781649439366
868,2020-04-02,21121.2,22566.027000000002,2087525.0599290032,6174716.732541022,2484.897730801214
869,2020-04-01,21100.54,22832.428,2999436.0445439965,6097852.691766584,2469.3830589373097
870,2020-03-31,21300.47,23098.178,3231754.0532639953,5984862.953568185,2446.397954865108
871,2020-03-30,21330.79,23345.91,4060708.614399996,5884256.353566235,2425.7486171419814
872,2020-03-27,21861.78,23570.199,2918695.4795610057,5817636.973254685,2411.977813590889
873,2020-03-26,21757.47,23787.932999999997,4122779.9943689844,5767989.775952147,2401.663959831214
874,2020-03-25,21729.48,24040.4715,5340681.713072251,5604843.927980898,2367.4551585998197
875,2020-03-24,21741.16,24302.7165,6561571.702692244,5375853.680317597,2318.5887259963974
876,2020-03-23,21700.98,24567.3135,8215867.733222254,5090130.844729598,2256.131832302713
877,2020-03-20,22198.43,24834.316,6947895.004995992,4732355.1665797345,2175.3977030832166
878,2020-03-19,22118.9,25093.8255,8850181.730550235,4417582.854032385,2101.804666003096
879,2020-03-18,22789.64,25366.326,6639310.742596008,4002414.1178696738,2000.6034384329328
880,2020-03-17,22543.07,25602.998,9363159.365184,3709147.375643923,1925.9146854531025
881,2020-03-16,22705.19,25853.2225,9910108.621056257,3286329.6484431727,1812.8236672228143
882,2020-03-13,22734.07,26096.51,11306002.753599992,2844596.0895448104,1686.5930420658121
883,2020-03-12,22695.88,26347.6,13335058.958399981,2324847.7462810106,1524.7451414190539
884,2020-03-11,23572.75,26606.048,9200896.756803993,1700906.1161422613,1304.1879144288455
885,2020-03-10,24388.66,26821.332000000002,5917893.059584011,1288063.3551982616,1134.92878860229
886,2020-03-09,25650.47,26995.494,1809089.5605759935,1047124.1527918603,1023.2908446731361
887,2020-03-06,26279.61,27101.6305,675717.702420248,1032951.6741742613,1016.3423016751104
888,2020-03-05,26449.22,27191.0045,550244.244440247,1051531.887811061,1025.4422888739575
889,2020-03-04,26415.54,27275.564000000002,739641.2805760022,1075682.4240676612,1037.1511095629514
890,2020-03-03,26255.11,27359.475,1219622.0532249955,1097479.721040111,1047.6066633236499
891,2020-03-02,25816.57,27468.333000000002,2728321.008169009,1062446.958120974,1030.7506769927313
892,2020-02-28,26216.46,27604.1745,1925751.5335102552,941971.485410323,970.5521549150891
893,2020-02-27,26808.24,27735.528,859863.0349439941,847237.526074923,920.4550646690598
894,2020-02-26,26974.38,27846.6625,760876.7598062457,804848.4232018356,897.1334478224717
895,2020-02-25,27033.1,27953.488499999996,847114.990932245,771284.4028916359,878.2279902688344
896,2020-02-24,27041.03,28070.764999999996,1060354.1702249937,752881.1616495365,867.6872487535682
897,2020-02-21,27388.62,28196.363,652448.7540490036,751334.3140584871,866.795428032755
898,2020-02-20,27568.91,28308.374,546807.0072959999,798540.7541463501,893.6110754384986
899,2020-02-19,27523.08,28402.839,773975.8980809968,851665.1011725627,922.8570318161761
900,2020-02-18,27547.56,28499.822999999997,906804.8211689912,913746.9051188253,955.9010958874486
901,2020-02-17,27570.94,28607.973000000005,1075437.443089014,1032472.0454525754,1016.1063160184447
902,2020-02-14,27755.87,28710.351999999995,911035.888323993,1153851.8941961373,1074.1749830433296
903,2020-02-13,27864.84,28790.164999999997,856226.3556249946,1261977.4595080505,1123.3777011798172
904,2020-02-12,27878.43,28850.048,944041.5379239973,1346586.1602088497,1160.4249912031582
905,2020-02-11,27871.9,28920.283999999996,1099109.0114559885,1488211.7265906627,1219.9228363264058
906,2020-02-10,27773.2,29008.368000000006,1525639.9882240125,1728363.5110923145,1314.6723968701535
907,2020-02-07,28067.09,29090.477499999997,1047321.975156244,1933216.2003453143,1390.4014529427516
908,2020-02-06,28140.41,29156.9015,1033254.9695722501,2194090.789963551,1481.2463636963132
