"Date","Price","Open","High","Low","Change %"
"19/05/2011","12.196","12.196","12.196","12.196","0.94%"
"18/05/2011","12.083","12.083","12.083","12.083","-2.17%"
"17/05/2011","12.351","12.351","12.351","12.351","-2.76%"
"16/05/2011","12.702","12.702","12.702","12.702","0.83%"
"13/05/2011","12.597","12.597","12.597","12.597","1.16%"
"12/05/2011","12.453","12.453","12.453","12.453","0.76%"
"11/05/2011","12.359","12.359","12.359","12.359","0.37%"
"10/05/2011","12.314","12.314","12.314","12.314","1.81%"
"09/05/2011","12.095","12.095","12.095","12.095","-4.08%"
"06/05/2011","12.610","12.610","12.610","12.610","0.77%"
"05/05/2011","12.514","12.514","12.514","12.514","7.30%"
"03/05/2011","11.663","11.663","11.663","11.663","-9.57%"
"29/04/2011","12.897","12.897","12.897","12.897","0.05%"
"28/04/2011","12.891","12.891","12.891","12.891","-1.40%"
"27/04/2011","13.074","13.074","13.074","13.074","-0.14%"
"21/04/2011","13.092","13.092","13.092","13.092","0.14%"
"20/04/2011","13.074","13.074","13.074","13.074","0.69%"
"19/04/2011","12.984","12.984","12.984","12.984","1.72%"
"18/04/2011","12.765","12.765","12.765","12.765","-0.11%"
"15/04/2011","12.779","12.779","12.779","12.779","-1.45%"
"14/04/2011","12.967","12.967","12.967","12.967","0.57%"
"13/04/2011","12.894","12.894","12.894","12.894","-1.02%"
"12/04/2011","13.027","13.027","13.027","13.027","-0.11%"
"11/04/2011","13.041","13.041","13.041","13.041","0.51%"
"08/04/2011","12.975","12.975","12.975","12.975","0.04%"
"07/04/2011","12.970","12.970","12.970","12.970","-0.02%"
"06/04/2011","12.972","12.972","12.972","12.972","-0.56%"
"05/04/2011","13.045","13.045","13.045","13.045","0.66%"
"04/04/2011","12.960","12.960","12.960","12.960","0.81%"
"01/04/2011","12.856","12.856","12.856","12.856","3.69%"
"31/03/2011","12.399","12.399","12.399","12.399","-1.59%"
"30/03/2011","12.599","12.599","12.599","12.599","1.76%"
"29/03/2011","12.381","12.381","12.381","12.381","-0.05%"
"28/03/2011","12.387","12.387","12.387","12.387","-0.11%"
"25/03/2011","12.401","12.401","12.401","12.401","-0.02%"
"24/03/2011","12.403","12.403","12.403","12.403","0.28%"
"23/03/2011","12.368","12.368","12.368","12.368","1.61%"
"22/03/2011","12.172","12.172","12.172","12.172","0.99%"
"21/03/2011","12.053","12.053","12.053","12.053","-0.73%"
"18/03/2011","12.142","12.142","12.142","12.142","-0.08%"
"17/03/2011","12.152","12.152","12.152","12.152","2.19%"
"16/03/2011","11.892","11.892","11.892","11.892","0.17%"
"15/03/2011","11.872","11.872","11.872","11.872","0.68%"
"14/03/2011","11.792","11.792","11.792","11.792","3.28%"
"11/03/2011","11.417","11.417","11.417","11.417","-2.14%"
"10/03/2011","11.667","11.667","11.667","11.667","-0.55%"
"09/03/2011","11.731","11.731","11.731","11.731","1.81%"
"08/03/2011","11.522","11.522","11.522","11.522","0.68%"
"07/03/2011","11.444","11.444","11.444","11.444","0.87%"
"04/03/2011","11.345","11.345","11.345","11.345","0.82%"
"03/03/2011","11.253","11.253","11.253","11.253","0.12%"
"02/03/2011","11.239","11.239","11.239","11.239","0.37%"
"01/03/2011","11.198","11.198","11.198","11.198","-0.74%"
"28/02/2011","11.281","11.281","11.281","11.281","-1.86%"
"25/02/2011","11.495","11.495","11.495","11.495","0.01%"
"24/02/2011","11.494","11.494","11.494","11.494","-0.73%"
"23/02/2011","11.579","11.579","11.579","11.579","-0.99%"
"22/02/2011","11.695","11.695","11.695","11.695","3.10%"
"21/02/2011","11.343","11.343","11.343","11.343","-0.12%"
"18/02/2011","11.357","11.357","11.357","11.357","1.69%"
"17/02/2011","11.168","11.168","11.168","11.168","1.88%"
"16/02/2011","10.962","10.962","10.962","10.962","0.57%"
"14/02/2011","10.900","10.900","10.900","10.900","-0.90%"
"11/02/2011","10.999","10.999","10.999","10.999","0.01%"
"10/02/2011","10.998","10.998","10.998","10.998","-1.01%"
"09/02/2011","11.110","11.110","11.110","11.110","-0.45%"
"08/02/2011","11.160","11.160","11.160","11.160","-0.91%"
"07/02/2011","11.263","11.263","11.263","11.263","-0.75%"
"04/02/2011","11.348","11.348","11.348","11.348","1.16%"
"03/02/2011","11.218","11.218","11.218","11.218","1.25%"
"02/02/2011","11.080","11.080","11.080","11.080","-1.23%"
"01/02/2011","11.218","11.218","11.218","11.218","-2.01%"
"31/01/2011","11.448","11.448","11.448","11.448","-1.05%"
"28/01/2011","11.570","11.570","11.570","11.570","-0.74%"
"27/01/2011","11.656","11.656","11.656","11.656","-0.07%"
"26/01/2011","11.664","11.664","11.664","11.664","3.43%"
"25/01/2011","11.277","11.277","11.277","11.277","0.04%"
"24/01/2011","11.273","11.273","11.273","11.273","1.00%"
"21/01/2011","11.161","11.161","11.161","11.161","1.32%"
"20/01/2011","11.016","11.016","11.016","11.016","0.44%"
"19/01/2011","10.968","10.968","10.968","10.968","0.69%"
"18/01/2011","10.893","10.893","10.893","10.893","0.06%"
"17/01/2011","10.886","10.886","10.886","10.886","-3.13%"
"14/01/2011","11.238","11.238","11.238","11.238","1.97%"
"13/01/2011","11.021","11.021","11.021","11.021","0.43%"
"12/01/2011","10.974","10.974","10.974","10.974","2.31%"
"11/01/2011","10.726","10.726","10.726","10.726","0.04%"
"10/01/2011","10.722","10.722","10.722","10.722","0.05%"
"07/01/2011","10.717","10.717","10.717","10.717","-11.07%"
"06/01/2011","12.051","12.051","12.051","12.051","11.88%"
"05/01/2011","10.771","10.771","10.771","10.771","-6.40%"
"04/01/2011","11.507","11.507","11.507","11.507","-4.77%"
"15/12/2010","12.084","12.084","12.084","12.084","-0.22%"
"13/12/2010","12.111","12.111","12.111","12.111","2.33%"
"10/12/2010","11.835","11.835","11.835","11.835","-7.22%"
"03/12/2010","12.756","12.756","12.756","12.756","9.94%"
"02/12/2010","11.603","11.603","11.603","11.603","-2.22%"
"29/11/2010","11.866","11.866","11.866","11.866","-6.45%"
"26/11/2010","12.684","12.684","12.684","12.684","6.49%"
"23/11/2010","11.911","11.911","11.911","11.911","0.79%"
"22/11/2010","11.818","11.818","11.818","11.818","-0.26%"
"19/11/2010","11.849","11.849","11.849","11.849","4.40%"
"18/11/2010","11.350","11.350","11.350","11.350","1.94%"
"12/11/2010","11.134","11.134","11.134","11.134","-2.26%"
"11/11/2010","11.391","11.391","11.391","11.391","-0.19%"
"10/11/2010","11.413","11.413","11.413","11.413","-4.12%"
"09/11/2010","11.903","11.903","11.903","11.903","0.34%"
"29/10/2010","11.863","11.863","11.863","11.863","0.78%"
"28/10/2010","11.771","11.771","11.771","11.771","1.79%"
"27/10/2010","11.564","11.564","11.564","11.564","0.03%"
"26/10/2010","11.560","11.560","11.560","11.560","4.96%"
"21/10/2010","11.014","11.014","11.014","11.014","3.27%"
"20/10/2010","10.665","10.665","10.665","10.665","0.04%"
"19/10/2010","10.661","10.661","10.661","10.661","1.30%"
"18/10/2010","10.524","10.524","10.524","10.524","1.80%"
"15/10/2010","10.338","10.338","10.338","10.338","0.67%"
"14/10/2010","10.269","10.269","10.269","10.269","0.11%"
"13/10/2010","10.258","10.258","10.258","10.258","-0.09%"
"11/10/2010","10.267","10.267","10.267","10.267","-0.92%"
"08/10/2010","10.362","10.362","10.362","10.362","0.35%"
"07/10/2010","10.326","10.326","10.326","10.326","-0.05%"
"06/10/2010","10.331","10.331","10.331","10.331","1.47%"
"05/10/2010","10.181","10.181","10.181","10.181","-0.13%"
"04/10/2010","10.194","10.194","10.194","10.194","3.68%"
"30/09/2010","9.832","9.832","9.832","9.832","1.15%"
"29/09/2010","9.720","9.720","9.720","9.720","-0.75%"
"28/09/2010","9.793","9.793","9.793","9.793","0.09%"
"27/09/2010","9.784","9.784","9.784","9.784","0.72%"
"24/09/2010","9.714","9.714","9.714","9.714","-1.77%"
"23/09/2010","9.889","9.889","9.889","9.889","-2.41%"
"22/09/2010","10.133","10.133","10.133","10.133","2.54%"
"21/09/2010","9.882","9.882","9.882","9.882","2.27%"
"20/09/2010","9.663","9.663","9.663","9.663","2.02%"
"17/09/2010","9.472","9.472","9.472","9.472","0.50%"
"16/09/2010","9.425","9.425","9.425","9.425","1.88%"
"15/09/2010","9.251","9.251","9.251","9.251","1.78%"
"14/09/2010","9.089","9.089","9.089","9.089","-1.34%"
"13/09/2010","9.212","9.212","9.212","9.212","0.10%"
"08/09/2010","9.203","9.203","9.203","9.203","-0.87%"
"07/09/2010","9.284","9.284","9.284","9.284","0.71%"
"06/09/2010","9.219","9.219","9.219","9.219","0.07%"
"03/09/2010","9.213","9.213","9.213","9.213","-0.40%"
"02/09/2010","9.250","9.250","9.250","9.250","0.65%"
"01/09/2010","9.190","9.190","9.190","9.190","-1.23%"
"31/08/2010","9.304","9.304","9.304","9.304","-0.03%"
"30/08/2010","9.307","9.307","9.307","9.307","-0.73%"
"27/08/2010","9.375","9.375","9.375","9.375","0.10%"
"26/08/2010","9.366","9.366","9.366","9.366","-0.69%"
"25/08/2010","9.431","9.431","9.431","9.431","0.19%"
"24/08/2010","9.413","9.413","9.413","9.413","0.27%"
"23/08/2010","9.388","9.388","9.388","9.388","1.46%"
"20/08/2010","9.253","9.253","9.253","9.253","4.21%"
"18/08/2010","8.879","8.879","8.879","8.879","1.92%"
"17/08/2010","8.712","8.712","8.712","8.712","1.07%"
"16/08/2010","8.620","8.620","8.620","8.620","-1.50%"
"13/08/2010","8.751","8.751","8.751","8.751","-0.48%"
"12/08/2010","8.793","8.793","8.793","8.793","-0.43%"
"11/08/2010","8.831","8.831","8.831","8.831","-0.07%"
"10/08/2010","8.837","8.837","8.837","8.837","0.14%"
"09/08/2010","8.825","8.825","8.825","8.825","0.09%"
"06/08/2010","8.817","8.817","8.817","8.817","-0.20%"
"05/08/2010","8.835","8.835","8.835","8.835","-0.08%"
"04/08/2010","8.842","8.842","8.842","8.842","-0.47%"
"03/08/2010","8.884","8.884","8.884","8.884","2.24%"
"02/08/2010","8.689","8.689","8.689","8.689","-0.41%"
"30/07/2010","8.725","8.725","8.725","8.725","0.03%"
"29/07/2010","8.722","8.722","8.722","8.722","0.15%"
"28/07/2010","8.709","8.709","8.709","8.709","0.20%"
"27/07/2010","8.692","8.692","8.692","8.692","-1.18%"
"26/07/2010","8.796","8.796","8.796","8.796","0.57%"
"23/07/2010","8.746","8.746","8.746","8.746","10.88%"
"22/07/2010","7.888","7.888","7.888","7.888","0.08%"
"21/07/2010","7.882","7.882","7.882","7.882","3.52%"
"20/07/2010","7.614","7.614","7.614","7.614","3.80%"
"19/07/2010","7.335","7.335","7.335","7.335","4.29%"
"16/07/2010","7.033","7.033","7.033","7.033","0.21%"
"15/07/2010","7.018","7.018","7.018","7.018","-1.64%"
"14/07/2010","7.135","7.135","7.135","7.135","0.78%"
"13/07/2010","7.080","7.080","7.080","7.080","1.58%"
"12/07/2010","6.970","6.970","6.970","6.970","-0.01%"
"09/07/2010","6.971","6.971","6.971","6.971","0.06%"
"08/07/2010","6.967","6.967","6.967","6.967","1.31%"
"07/07/2010","6.877","6.877","6.877","6.877","0.57%"
"06/07/2010","6.838","6.838","6.838","6.838","-1.10%"
"05/07/2010","6.914","6.914","6.914","6.914","0.92%"
"02/07/2010","6.851","6.851","6.851","6.851","-1.13%"
"01/07/2010","6.929","6.929","6.929","6.929","-5.11%"
"30/06/2010","7.302","7.302","7.302","7.302","-2.89%"
"29/06/2010","7.519","7.519","7.519","7.519","-0.09%"
"28/06/2010","7.526","7.526","7.526","7.526","0.68%"
"25/06/2010","7.475","7.475","7.475","7.475","-0.15%"
"24/06/2010","7.486","7.486","7.486","7.486","4.77%"
"23/06/2010","7.145","7.145","7.145","7.145","-0.87%"
"22/06/2010","7.208","7.208","7.208","7.208","0.97%"
"21/06/2010","7.139","7.139","7.139","7.139","1.94%"
"18/06/2010","7.003","7.003","7.003","7.003","1.05%"
"17/06/2010","6.930","6.930","6.930","6.930","-0.66%"
"16/06/2010","6.976","6.976","6.976","6.976","-7.12%"
"15/06/2010","7.511","7.511","7.511","7.511","-4.09%"
"14/06/2010","7.831","7.831","7.831","7.831","0.38%"
"11/06/2010","7.801","7.801","7.801","7.801","3.60%"
"10/06/2010","7.530","7.530","7.530","7.530","3.46%"
"09/06/2010","7.278","7.278","7.278","7.278","8.30%"
"08/06/2010","6.720","6.720","6.720","6.720","2.93%"
"07/06/2010","6.529","6.529","6.529","6.529","1.63%"
"04/06/2010","6.424","6.424","6.424","6.424","1.31%"
"03/06/2010","6.341","6.341","6.341","6.341","-0.27%"
"02/06/2010","6.358","6.358","6.358","6.358","-0.45%"
"01/06/2010","6.387","6.387","6.387","6.387","2.49%"
"28/05/2010","6.232","6.232","6.232","6.232","16.84%"
"27/05/2010","5.334","5.334","5.334","5.334","-0.11%"
"26/05/2010","5.340","5.340","5.340","5.340","-3.28%"
"25/05/2010","5.521","5.521","5.521","5.521","-7.80%"
"24/05/2010","5.988","5.988","5.988","5.988","-0.12%"
"21/05/2010","5.995","5.995","5.995","5.995","-9.88%"
"20/05/2010","6.652","6.652","6.652","6.652","18.60%"
"19/05/2010","5.609","5.609","5.609","5.609","-0.04%"
"18/05/2010","5.611","5.611","5.611","5.611","3.49%"
"17/05/2010","5.422","5.422","5.422","5.422","1.14%"
"14/05/2010","5.361","5.361","5.361","5.361","-4.11%"
"13/05/2010","5.591","5.591","5.591","5.591","7.15%"
"12/05/2010","5.218","5.218","5.218","5.218","2.39%"
"11/05/2010","5.096","5.096","5.096","5.096","0.22%"
"10/05/2010","5.085","5.085","5.085","5.085","-0.06%"
"07/05/2010","5.088","5.088","5.088","5.088","1.56%"
"05/05/2010","5.010","5.010","5.010","5.010","-0.54%"
"04/05/2010","5.037","5.037","5.037","5.037","-7.61%"
"30/04/2010","5.452","5.452","5.452","5.452","-0.73%"
"29/04/2010","5.492","5.492","5.492","5.492","-0.56%"
"28/04/2010","5.523","5.523","5.523","5.523","12.30%"
"27/04/2010","4.918","4.918","4.918","4.918","1.97%"
"26/04/2010","4.823","4.823","4.823","4.823","4.83%"
"23/04/2010","4.601","4.601","4.601","4.601","0.83%"
"22/04/2010","4.563","4.563","4.563","4.563","1.04%"
"21/04/2010","4.516","4.516","4.516","4.516","-0.99%"
"20/04/2010","4.561","4.561","4.561","4.561","2.38%"
"19/04/2010","4.455","4.455","4.455","4.455","-7.90%"
"16/04/2010","4.837","4.837","4.837","4.837","-5.97%"
"15/04/2010","5.144","5.144","5.144","5.144","-7.20%"
"14/04/2010","5.543","5.543","5.543","5.543","5.30%"
"13/04/2010","5.264","5.264","5.264","5.264","8.07%"
"12/04/2010","4.871","4.871","4.871","4.871","10.00%"
"08/04/2010","4.428","4.428","4.428","4.428","-1.40%"
"07/04/2010","4.491","4.491","4.491","4.491","1.45%"
"06/04/2010","4.427","4.427","4.427","4.427","-2.62%"
"01/04/2010","4.546","4.546","4.546","4.546","5.77%"
"31/03/2010","4.298","4.298","4.298","4.298","0.21%"
"30/03/2010","4.289","4.289","4.289","4.289","1.49%"
"29/03/2010","4.226","4.226","4.226","4.226","-0.05%"
"26/03/2010","4.228","4.228","4.228","4.228","0.45%"
"25/03/2010","4.209","4.209","4.209","4.209","0.86%"
"24/03/2010","4.173","4.173","4.173","4.173","-4.57%"
"23/03/2010","4.373","4.373","4.373","4.373","-2.76%"
"22/03/2010","4.497","4.497","4.497","4.497","0.69%"
"19/03/2010","4.466","4.466","4.466","4.466","4.32%"
"18/03/2010","4.281","4.281","4.281","4.281","0.33%"
"17/03/2010","4.267","4.267","4.267","4.267","-0.81%"
"16/03/2010","4.302","4.302","4.302","4.302","0.96%"
"15/03/2010","4.261","4.261","4.261","4.261","-7.73%"
"11/03/2010","4.618","4.618","4.618","4.618","0.57%"
"10/03/2010","4.592","4.592","4.592","4.592","3.94%"
"09/03/2010","4.418","4.418","4.418","4.418","5.95%"
"08/03/2010","4.170","4.170","4.170","4.170","8.93%"
"05/03/2010","3.828","3.828","3.828","3.828","4.56%"
"04/03/2010","3.661","3.661","3.661","3.661","3.33%"
"03/03/2010","3.543","3.543","3.543","3.543","-11.71%"
"02/03/2010","4.013","4.013","4.013","4.013","0.20%"
"01/03/2010","4.005","4.005","4.005","4.005","-0.92%"
"25/02/2010","4.042","4.042","4.042","4.042","5.65%"
"24/02/2010","3.826","3.826","3.826","3.826","-11.04%"
"23/02/2010","4.301","4.301","4.301","4.301","2.04%"
"22/02/2010","4.215","4.215","4.215","4.215","-32.56%"
"19/02/2010","6.250","6.250","6.250","6.250","0.18%"
"18/02/2010","6.239","6.239","6.239","6.239","0.69%"
"17/02/2010","6.196","6.196","6.196","6.196","-1.40%"
"16/02/2010","6.284","6.284","6.284","6.284","-3.26%"
"15/02/2010","6.496","6.496","6.496","6.496","-4.34%"
"12/02/2010","6.791","6.791","6.791","6.791","0.13%"
"11/02/2010","6.782","6.782","6.782","6.782","0.53%"
"10/02/2010","6.746","6.746","6.746","6.746","-2.09%"
"09/02/2010","6.890","6.890","6.890","6.890","0.17%"
"08/02/2010","6.878","6.878","6.878","6.878","-3.03%"
"05/02/2010","7.093","7.093","7.093","7.093","-1.81%"
"04/02/2010","7.224","7.224","7.224","7.224","-0.86%"
"03/02/2010","7.287","7.287","7.287","7.287","-0.80%"
"02/02/2010","7.346","7.346","7.346","7.346","-1.20%"
"01/02/2010","7.435","7.435","7.435","7.435","0.95%"
"29/01/2010","7.365","7.365","7.365","7.365","-1.55%"
"28/01/2010","7.481","7.481","7.481","7.481","-0.08%"
"27/01/2010","7.487","7.487","7.487","7.487","-0.98%"
"26/01/2010","7.561","7.561","7.561","7.561","-0.01%"
"25/01/2010","7.562","7.562","7.562","7.562","-0.41%"
"22/01/2010","7.593","7.593","7.593","7.593","-0.03%"
"21/01/2010","7.595","7.595","7.595","7.595","0.89%"
"20/01/2010","7.528","7.528","7.528","7.528","-2.99%"
"19/01/2010","7.760","7.760","7.760","7.760","-0.94%"
"18/01/2010","7.834","7.834","7.834","7.834","-0.22%"
"15/01/2010","7.851","7.851","7.851","7.851","-0.01%"
"14/01/2010","7.852","7.852","7.852","7.852","-1.33%"
"13/01/2010","7.958","7.958","7.958","7.958","0.16%"
"12/01/2010","7.945","7.945","7.945","7.945","-1.29%"
"11/01/2010","8.049","8.049","8.049","8.049","0.09%"
"08/01/2010","8.042","8.042","8.042","8.042","-0.17%"
"06/01/2010","8.056","8.056","8.056","8.056","-0.38%"
"05/01/2010","8.087","8.087","8.087","8.087","-1.44%"
"04/01/2010","8.205","8.205","8.205","8.205","-1.31%"
"30/12/2009","8.314","8.314","8.314","8.314","-0.01%"
"29/12/2009","8.315","8.315","8.315","8.315","-0.10%"
"23/12/2009","8.323","8.323","8.323","8.323","1.22%"
"22/12/2009","8.223","8.223","8.223","8.223","1.78%"
"18/12/2009","8.079","8.079","8.079","8.079","-3.48%"
"17/12/2009","8.370","8.370","8.370","8.370","0.97%"
"16/12/2009","8.290","8.290","8.290","8.290","-0.53%"
"15/12/2009","8.334","8.334","8.334","8.334","0.51%"
"14/12/2009","8.292","8.292","8.292","8.292","-3.40%"
"11/12/2009","8.584","8.584","8.584","8.584","4.02%"
"10/12/2009","8.252","8.252","8.252","8.252","-1.60%"
"09/12/2009","8.386","8.386","8.386","8.386","3.90%"
"08/12/2009","8.071","8.071","8.071","8.071","0.51%"
"07/12/2009","8.030","8.030","8.030","8.030","-0.37%"
"04/12/2009","8.060","8.060","8.060","8.060","-0.27%"
"03/12/2009","8.082","8.082","8.082","8.082","-13.42%"
"02/12/2009","9.335","9.335","9.335","9.335","8.56%"
"01/12/2009","8.599","8.599","8.599","8.599","4.71%"
"30/11/2009","8.212","8.212","8.212","8.212","2.22%"
"25/11/2009","8.034","8.034","8.034","8.034","-0.54%"
"24/11/2009","8.078","8.078","8.078","8.078","-0.01%"
"23/11/2009","8.079","8.079","8.079","8.079","3.40%"
"20/11/2009","7.813","7.813","7.813","7.813","1.06%"
"19/11/2009","7.731","7.731","7.731","7.731","0.49%"
"18/11/2009","7.693","7.693","7.693","7.693","0.17%"
"17/11/2009","7.680","7.680","7.680","7.680","-0.74%"
"16/11/2009","7.737","7.737","7.737","7.737","0.52%"
"13/11/2009","7.697","7.697","7.697","7.697","3.69%"
"12/11/2009","7.423","7.423","7.423","7.423","-1.70%"
"11/11/2009","7.551","7.551","7.551","7.551","-0.03%"
"10/11/2009","7.553","7.553","7.553","7.553","-0.38%"
"09/11/2009","7.582","7.582","7.582","7.582","-0.01%"
"06/11/2009","7.583","7.583","7.583","7.583","-0.01%"
"05/11/2009","7.584","7.584","7.584","7.584","1.95%"
"04/11/2009","7.439","7.439","7.439","7.439","-0.01%"
"03/11/2009","7.440","7.440","7.440","7.440","-0.93%"
"02/11/2009","7.510","7.510","7.510","7.510","-0.20%"
"30/10/2009","7.525","7.525","7.525","7.525","-0.74%"
"29/10/2009","7.581","7.581","7.581","7.581","0.77%"
"28/10/2009","7.523","7.523","7.523","7.523","-1.03%"
"27/10/2009","7.601","7.601","7.601","7.601","0.53%"
"26/10/2009","7.561","7.561","7.561","7.561","0.88%"
"23/10/2009","7.495","7.495","7.495","7.495","-1.10%"
"22/10/2009","7.578","7.578","7.578","7.578","-0.94%"
"21/10/2009","7.650","7.650","7.650","7.650","-0.20%"
"20/10/2009","7.665","7.665","7.665","7.665","-3.63%"
"19/10/2009","7.954","7.954","7.954","7.954","-1.01%"
"16/10/2009","8.035","8.035","8.035","8.035","-0.73%"
"15/10/2009","8.094","8.094","8.094","8.094","0.46%"
"14/10/2009","8.057","8.057","8.057","8.057","-0.69%"
"13/10/2009","8.113","8.113","8.113","8.113","0.67%"
"12/10/2009","8.059","8.059","8.059","8.059","-0.53%"
"09/10/2009","8.102","8.102","8.102","8.102","-0.86%"
"08/10/2009","8.172","8.172","8.172","8.172","2.19%"
"07/10/2009","7.997","7.997","7.997","7.997","-4.77%"
"06/10/2009","8.398","8.398","8.398","8.398","-4.33%"
"05/10/2009","8.778","8.778","8.778","8.778","-1.76%"
"02/10/2009","8.935","8.935","8.935","8.935","-0.19%"
"30/09/2009","8.952","8.952","8.952","8.952","-0.17%"
"29/09/2009","8.967","8.967","8.967","8.967","2.57%"
"28/09/2009","8.742","8.742","8.742","8.742","4.85%"
"25/09/2009","8.338","8.338","8.338","8.338","0.98%"
"24/09/2009","8.257","8.257","8.257","8.257","0.63%"
"23/09/2009","8.205","8.205","8.205","8.205","-0.06%"
"17/09/2009","8.210","8.210","8.210","8.210","0.12%"
"16/09/2009","8.200","8.200","8.200","8.200","-0.01%"
"15/09/2009","8.201","8.201","8.201","8.201","0.65%"
"14/09/2009","8.148","8.148","8.148","8.148","0.83%"
"11/09/2009","8.081","8.081","8.081","8.081","0.32%"
"10/09/2009","8.055","8.055","8.055","8.055","-0.21%"
"09/09/2009","8.072","8.072","8.072","8.072","-1.82%"
"08/09/2009","8.222","8.222","8.222","8.222","2.00%"
"07/09/2009","8.061","8.061","8.061","8.061","-1.50%"
"04/09/2009","8.184","8.184","8.184","8.184","2.70%"
"03/09/2009","7.969","7.969","7.969","7.969","-6.11%"
"02/09/2009","8.488","8.488","8.488","8.488","-0.01%"
"01/09/2009","8.489","8.489","8.489","8.489","-1.29%"
"31/08/2009","8.600","8.600","8.600","8.600","-0.97%"
"28/08/2009","8.684","8.684","8.684","8.684","-1.10%"
"27/08/2009","8.781","8.781","8.781","8.781","-1.75%"
"26/08/2009","8.937","8.937","8.937","8.937","-0.62%"
"25/08/2009","8.993","8.993","8.993","8.993","0.14%"
"24/08/2009","8.980","8.980","8.980","8.980","-0.94%"
"21/08/2009","9.065","9.065","9.065","9.065","-0.46%"
"20/08/2009","9.107","9.107","9.107","9.107","-0.02%"
"19/08/2009","9.109","9.109","9.109","9.109","-0.32%"
"18/08/2009","9.138","9.138","9.138","9.138","0.14%"
"17/08/2009","9.125","9.125","9.125","9.125","-0.46%"
"14/08/2009","9.167","9.167","9.167","9.167","-3.27%"
"13/08/2009","9.477","9.477","9.477","9.477","-0.02%"
"12/08/2009","9.479","9.479","9.479","9.479","2.73%"
"11/08/2009","9.227","9.227","9.227","9.227","0.60%"
"10/08/2009","9.172","9.172","9.172","9.172","1.07%"
"07/08/2009","9.075","9.075","9.075","9.075","-0.32%"
"06/08/2009","9.104","9.104","9.104","9.104","-0.62%"
"05/08/2009","9.161","9.161","9.161","9.161","-2.39%"
"04/08/2009","9.385","9.385","9.385","9.385","-0.60%"
"03/08/2009","9.442","9.442","9.442","9.442","-0.16%"
"31/07/2009","9.457","9.457","9.457","9.457","0.15%"
"30/07/2009","9.443","9.443","9.443","9.443","0.13%"
"29/07/2009","9.431","9.431","9.431","9.431","-0.30%"
"28/07/2009","9.459","9.459","9.459","9.459","-0.19%"
"27/07/2009","9.477","9.477","9.477","9.477","1.52%"
"24/07/2009","9.335","9.335","9.335","9.335","-2.63%"
"23/07/2009","9.587","9.587","9.587","9.587","0.42%"
"22/07/2009","9.547","9.547","9.547","9.547","0.59%"
"21/07/2009","9.491","9.491","9.491","9.491","-0.45%"
"20/07/2009","9.534","9.534","9.534","9.534","-1.03%"
"17/07/2009","9.633","9.633","9.633","9.633","0.58%"
"16/07/2009","9.577","9.577","9.577","9.577","-0.75%"
"15/07/2009","9.649","9.649","9.649","9.649","3.43%"
"14/07/2009","9.329","9.329","9.329","9.329","-13.74%"
"13/07/2009","10.815","10.815","10.815","10.815","17.30%"
"10/07/2009","9.220","9.220","9.220","9.220","-5.02%"
"09/07/2009","9.707","9.707","9.707","9.707","1.15%"
"08/07/2009","9.597","9.597","9.597","9.597","-1.30%"
"07/07/2009","9.723","9.723","9.723","9.723","0.58%"
"06/07/2009","9.667","9.667","9.667","9.667","-4.48%"
"03/07/2009","10.120","10.120","10.120","10.120","-0.29%"
"02/07/2009","10.149","10.149","10.149","10.149","0.28%"
"01/07/2009","10.121","10.121","10.121","10.121","-1.94%"
"30/06/2009","10.321","10.321","10.321","10.321","-3.78%"
"29/06/2009","10.726","10.726","10.726","10.726","-0.28%"
"26/06/2009","10.756","10.756","10.756","10.756","-0.54%"
"25/06/2009","10.814","10.814","10.814","10.814","-0.11%"
"24/06/2009","10.826","10.826","10.826","10.826","-0.17%"
"23/06/2009","10.844","10.844","10.844","10.844","0.28%"
"22/06/2009","10.814","10.814","10.814","10.814","0.13%"
"19/06/2009","10.800","10.800","10.800","10.800","0.41%"
"18/06/2009","10.756","10.756","10.756","10.756","-1.60%"
"17/06/2009","10.931","10.931","10.931","10.931","-0.26%"
"16/06/2009","10.960","10.960","10.960","10.960","0.13%"
"15/06/2009","10.946","10.946","10.946","10.946","-0.13%"
"12/06/2009","10.960","10.960","10.960","10.960","-0.67%"
"11/06/2009","11.034","11.034","11.034","11.034","-0.39%"
"10/06/2009","11.077","11.077","11.077","11.077","1.34%"
"09/06/2009","10.931","10.931","10.931","10.931","0.67%"
"08/06/2009","10.858","10.858","10.858","10.858","1.21%"
"05/06/2009","10.728","10.728","10.728","10.728","-2.12%"
"04/06/2009","10.960","10.960","10.960","10.960","-0.26%"
"02/06/2009","10.989","10.989","10.989","10.989","-0.26%"
"01/06/2009","11.018","11.018","11.018","11.018","-0.92%"
"28/05/2009","11.120","11.120","11.120","11.120","-0.26%"
"27/05/2009","11.149","11.149","11.149","11.149","-0.39%"
"26/05/2009","11.193","11.193","11.193","11.193","0.00%"
"25/05/2009","11.193","11.193","11.193","11.193","0.40%"
"21/05/2009","11.148","11.148","11.148","11.148","-2.18%"
"20/05/2009","11.396","11.396","11.396","11.396","0.66%"
"19/05/2009","11.321","11.321","11.321","11.321","0.42%"
"18/05/2009","11.274","11.274","11.274","11.274","-0.15%"
"15/05/2009","11.291","11.291","11.291","11.291","0.40%"
"14/05/2009","11.246","11.246","11.246","11.246","0.40%"
